,ticker,company_name,date,close,high,low,open,volume,daily_return_pct,intraday_return_pct,7day_ma,30day_ma,day_of_week
52,ABT,Abbott Laboratories,2025-04-16,129.6999969482422,134.16000366210938,129.00999450683594,129.6999969482422,13483200,0.027570873822557518,0.0,126.19194902692523,,Wednesday
53,ABT,Abbott Laboratories,2025-04-17,130.97999572753906,132.7100067138672,129.66000366210938,130.3800048828125,10460000,0.009868919116533759,0.4601862419516269,127.2778788975307,,Thursday
54,ABT,Abbott Laboratories,2025-04-21,129.88999938964844,131.9600067138672,128.50999450683594,130.97000122070312,6046700,-0.008321853515387279,-0.8246177147350944,127.7687018258231,,Monday
55,ABT,Abbott Laboratories,2025-04-22,131.72999572753906,132.02999877929688,129.92999267578125,129.92999267578125,5837100,0.014165804500244406,1.3853637752827568,128.88356563023157,,Tuesday
56,ABT,Abbott Laboratories,2025-04-23,129.83999633789062,132.88999938964844,127.12999725341795,132.2100067138672,8777100,-0.014347524868653094,-1.7926104346290588,129.38999720982142,,Wednesday
57,ABT,Abbott Laboratories,2025-04-24,129.3800048828125,130.1999969482422,128.02999877929688,130.02000427246094,6595500,-0.0035427562234449095,-0.49223147870945994,129.67714146205358,,Thursday
58,ABT,Abbott Laboratories,2025-04-25,128.85000610351562,129.52999877929688,127.23999786376952,129.27000427246094,4849100,-0.0040964504505695,-0.32489994203147626,130.0528564453125,,Friday
59,ABT,Abbott Laboratories,2025-04-28,129.52999877929688,130.1199951171875,128.52000427246094,129.3300018310547,3843300,0.005277397311374221,0.15464079904943162,130.02857099260603,,Monday
60,ABT,Abbott Laboratories,2025-04-29,130.5,131.27000427246094,128.8000030517578,128.88999938964844,4315300,0.007488622171269332,1.2491276421565929,129.96000017438615,,Tuesday
61,ABT,Abbott Laboratories,2025-04-30,130.75,131.27000427246094,128.67999267578125,130.9199981689453,8510500,0.0019157088122605526,-0.12984889346388384,130.0828574044364,,Wednesday
62,ABT,Abbott Laboratories,2025-05-01,130.8800048828125,131.6300048828125,128.0,129.5,6769100,0.0009943012069790758,1.0656408361486487,129.961430140904,,Thursday
63,ACN,Accenture,2025-04-02,314.76910400390625,316.430877002472,308.2215853821248,308.2215853821248,4123000,,2.12428945028754,,,Wednesday
64,ACN,Accenture,2025-04-03,299.9725036621094,310.25154956254875,299.4849311764007,306.48024197830364,3614800,-0.047007791278057764,-2.1233793977019113,,,Thursday
65,ACN,Accenture,2025-04-04,283.6534118652344,297.5743705964787,283.19569016882224,295.3354728831452,4659000,-0.054401958838390496,-3.9555224788500243,,,Friday
66,ACN,Accenture,2025-04-07,283.3150939941406,291.59404751685355,273.65301500431474,277.56361573331714,6333600,-0.0011927156767446156,2.0721297514547095,,,Monday
67,ACN,Accenture,2025-04-08,280.0015563964844,291.5841055396834,275.3147750099697,288.8576351953298,4730400,-0.011695591473586564,-3.0658974248185684,,,Tuesday
68,ACN,Accenture,2025-04-09,298.4599914550781,298.9674846505554,277.54372256682973,278.61838010002407,6702200,0.06592261591737891,7.121429443359377,,,Wednesday
69,ACN,Accenture,2025-04-10,285.2200012207031,296.1000061035156,278.3399963378906,292.4700012207031,4578600,-0.044361021957503355,-2.4788867130783165,292.1988089425223,,Thursday
70,ACN,Accenture,2025-04-11,284.3399963378906,286.29998779296875,276.7300109863281,282.5799865722656,5019500,-0.0030853547403625337,0.622835957696142,287.85179356166293,,Friday
71,ACN,Accenture,2025-04-14,289.7900085449219,293.260009765625,286.6400146484375,289.9200134277344,3299300,0.01916723738209103,-0.04484163796608856,286.3971514020647,,Monday
72,ACN,Accenture,2025-04-15,288.6600036621094,292.0799865722656,287.3399963378906,288.9100036621094,3273200,-0.003899392144285474,-0.08653213693921931,287.1123788016183,,Tuesday
73,ACN,Accenture,2025-04-16,285.239990234375,292.5,283.739990234375,289.45001220703125,3183900,-0.011847895047273904,-1.4544901693232617,287.38736397879467,,Wednesday
74,ACN,Accenture,2025-04-17,282.3500061035156,286.6700134277344,281.7699890136719,285.5199890136719,2320300,-0.010131763531771032,-1.1102490305869472,287.7228567940848,,Thursday
75,ACN,Accenture,2025-04-21,279.2300109863281,282.3399963378906,275.9800109863281,282.3399963378906,2835500,-0.011050097573022999,-1.1015036452152611,284.9757167271205,,Monday
76,ACN,Accenture,2025-04-22,283.9599914550781,285.1000061035156,280.1499938964844,281.3999938964844,2499500,0.016939369991220588,0.9097361812791898,284.79571533203125,,Tuesday
77,ACN,Accenture,2025-04-23,288.1600036621094,296.94000244140625,286.9700012207031,294.6499938964844,2763100,0.014790859041477589,-2.202610001293618,285.3414306640625,,Wednesday
78,ACN,Accenture,2025-04-24,291.4100036621094,291.760009765625,284.739990234375,285.0,3271400,0.011278456269770532,2.2491240919682016,285.57285853794644,,Thursday
79,ACN,Accenture,2025-04-25,293.3900146484375,294.010009765625,289.0199890136719,291.5199890136719,2919200,0.006794588248329125,0.6414742402717103,286.24857439313615,,Friday
80,ACN,Accenture,2025-04-28,293.25,296.0599975585937,289.8900146484375,294.5199890136719,1865200,-0.00047723044905012557,-0.43120639041342657,287.39286150251115,,Monday
81,ACN,Accenture,2025-04-29,298.4700012207031,299.0400085449219,294.79998779296875,295.6199951171875,3251900,0.017800515671621886,0.9640775829070178,289.69571794782365,,Tuesday
82,ACN,Accenture,2025-04-30,299.1499938964844,299.54998779296875,291.7099914550781,295.2699890136719,2834700,0.00227826137635323,1.3140532486126941,292.5414297921317,,Wednesday
83,ACN,Accenture,2025-05-01,300.5299987792969,304.760009765625,298.5,300.8099975585937,2848600,0.00461308678244543,-0.09308160685127435,294.90857369559154,,Thursday
84,ADBE,Adobe Inc.,2025-04-02,385.7799987792969,388.0,376.5400085449219,378.2799987792969,2859100,,1.9826583547114234,,,Wednesday
85,ADBE,Adobe Inc.,2025-04-03,367.25,376.010009765625,366.2900085449219,371.8800048828125,5324400,-0.04803255440388399,-1.2450265736313293,,,Thursday
86,ADBE,Adobe Inc.,2025-04-04,349.07000732421875,361.7300109863281,348.79998779296875,359.0,5867600,-0.04950304336495914,-2.7660146729195683,,,Friday
87,ADBE,Adobe Inc.,2025-04-07,340.70001220703125,358.3599853515625,332.010009765625,335.5400085449219,7690900,-0.023977984191043356,1.5378206862680452,,,Monday
88,ADBE,Adobe Inc.,2025-04-08,340.0,350.739990234375,333.8299865722656,350.1000061035156,6650800,-0.002054629239654604,-2.884891724488948,,,Tuesday
89,ADBE,Adobe Inc.,2025-04-09,364.6400146484375,365.7200012207031,333.42999267578125,338.739990234375,7186300,0.07247063131893383,7.645989596959665,,,Wednesday
90,ADBE,Adobe Inc.,2025-04-10,350.04998779296875,362.5,341.5199890136719,360.9700012207031,5695000,-0.040012138737805625,-3.0251858577737307,356.78428867885043,,Thursday
91,ADBE,Adobe Inc.,2025-04-11,352.4700012207031,353.1000061035156,342.3500061035156,351.44000244140625,3941800,0.006913336700830497,0.2930795504614195,352.02571759905135,,Friday
92,ADBE,Adobe Inc.,2025-04-14,350.9100036621094,362.0499877929688,348.5,359.510009765625,3286000,-0.00442590164607215,-2.3921464965946897,349.6914324079241,,Monday
93,ADBE,Adobe Inc.,2025-04-15,350.3800048828125,356.489990234375,349.19000244140625,351.04998779296875,3030400,-0.0015103552870131542,-0.19085114184689034,349.87857491629467,,Tuesday
94,ADBE,Adobe Inc.,2025-04-16,344.19000244140625,350.3800048828125,341.3099975585937,345.0,3687900,-0.017666540199622882,-0.23478190104166669,350.3771449497768,,Wednesday
95,ADBE,Adobe Inc.,2025-04-17,348.79998779296875,351.8800048828125,345.0899963378906,349.75,5206500,0.013393722417452514,-0.27162607777877057,351.634286063058,,Thursday
96,ADBE,Adobe Inc.,2025-04-21,343.2200012207031,346.67999267578125,338.6400146484375,344.57000732421875,3691200,-0.015997668484947436,-0.3917944321385332,348.5742841448103,,Monday
97,ADBE,Adobe Inc.,2025-04-22,349.9100036621094,352.0799865722656,344.3699951171875,349.1400146484375,3250400,0.019491878146997488,0.2205387470259479,348.55428641183033,,Tuesday
98,ADBE,Adobe Inc.,2025-04-23,351.9599914550781,363.0,349.79998779296875,358.1199951171875,3168000,0.005858614419461672,-1.720094869345019,348.48142787388394,,Wednesday
99,ADBE,Adobe Inc.,2025-04-24,360.9100036621094,361.1199951171875,353.25,353.5899963378906,3085100,0.025429061326061486,2.070196385653329,349.90999930245533,,Thursday
100,ADBE,Adobe Inc.,2025-04-25,367.7200012207031,369.30999755859375,359.989990234375,361.7000122070313,3499300,0.01886896314730424,1.6643596379604415,352.3871416364397,,Friday
101,ADBE,Adobe Inc.,2025-04-28,368.6199951171875,370.989990234375,364.5799865722656,368.0499877929688,3163400,0.002447497806746135,0.15487225733568752,355.8771405901228,,Monday
102,ADBE,Adobe Inc.,2025-04-29,370.9800109863281,373.8800048828125,366.8800048828125,367.2099914550781,2198300,0.006402300201838962,1.026665836708639,359.04571533203125,,Tuesday
103,ADBE,Adobe Inc.,2025-04-30,374.9800109863281,376.0,363.55999755859375,366.8699951171875,3305500,0.010782252093219702,2.2105966628723843,363.5828595842634,,Wednesday
104,ADBE,Adobe Inc.,2025-05-01,374.6300048828125,380.4400024414063,374.0700073242188,378.2999877929688,2848800,-0.0009333993633287019,-0.9701250405973494,367.1142883300781,,Thursday
105,AIG,American International Group,2025-04-02,87.72000122070312,88.06999969482422,85.81999969482422,86.0199966430664,4944200,,1.9762899837008383,,,Wednesday
106,AIG,American International Group,2025-04-03,86.19999694824219,87.47000122070312,85.62000274658203,86.0,6291100,-0.017327909841640454,0.23255459097928777,,,Thursday
107,AIG,American International Group,2025-04-04,78.94999694824219,84.55999755859375,78.2699966430664,84.16999816894531,6406300,-0.0841067315159324,-6.201736169965909,,,Friday
108,AIG,American International Group,2025-04-07,77.55999755859375,80.97000122070312,76.08999633789062,77.77999877929688,10099700,-0.017606072747028634,-0.282850635325137,,,Monday
109,AIG,American International Group,2025-04-08,77.66999816894531,81.22000122070312,76.63999938964844,79.04000091552734,7738800,0.0014182647474745291,-1.7333030499913562,,,Tuesday
110,AIG,American International Group,2025-04-09,82.81999969482422,83.55000305175781,76.52999877929688,76.52999877929688,7565200,0.06630618832611246,8.219000412723036,,,Wednesday
111,AIG,American International Group,2025-04-10,81.3499984741211,83.06999969482422,79.63999938964844,81.1500015258789,4402300,-0.017749350713834766,0.24645341279310762,81.7528555733817,,Thursday
112,AIG,American International Group,2025-04-11,81.97000122070312,82.7300033569336,80.12999725341797,81.12999725341797,4039600,0.0076214229651063725,1.0353802486413461,80.93142700195312,,Friday
113,AIG,American International Group,2025-04-14,81.5,83.91999816894531,81.37000274658203,83.0,6105600,-0.005733819857311584,-1.8072289156626504,80.25999886648995,,Monday
114,AIG,American International Group,2025-04-15,81.94999694824219,82.76000213623047,81.54000091552734,81.94999694824219,4550000,0.005521434947756809,0.0,80.68857029506138,,Tuesday
115,AIG,American International Group,2025-04-16,80.97000122070312,82.9000015258789,80.6500015258789,82.37999725341797,3468300,-0.011958459597722793,-1.7115757219284717,81.17571367536273,,Wednesday
116,AIG,American International Group,2025-04-17,81.13999938964844,82.16000366210938,80.66999816894531,81.30999755859375,4021400,0.0020995203949909502,-0.20907412870453984,81.67142813546317,,Thursday
117,AIG,American International Group,2025-04-21,79.37999725341797,81.18000030517578,78.61000061035156,81.08999633789062,3637500,-0.021690931100191824,-2.108767001724023,81.17999921526227,,Monday
118,AIG,American International Group,2025-04-22,81.63999938964844,81.94000244140625,79.93000030517578,80.54000091552734,3545000,0.028470675414808744,1.3657790683101725,81.22142791748047,,Tuesday
119,AIG,American International Group,2025-04-23,81.6500015258789,82.37000274658203,81.16000366210938,82.27999877929688,3086100,0.00012251514337635605,-0.7656748453628895,81.17571367536273,,Wednesday
120,AIG,American International Group,2025-04-24,82.44999694824219,82.83999633789062,81.20999908447266,81.62999725341797,2620800,0.00979786169519814,1.004532307257776,81.31142752511161,,Thursday
121,AIG,American International Group,2025-04-25,81.22000122070312,82.33000183105469,80.79000091552734,82.05999755859375,2657600,-0.014918080934692934,-1.0236368058515208,81.20714242117745,,Friday
122,AIG,American International Group,2025-04-28,81.93000030517578,82.2699966430664,81.11000061035156,81.47000122070312,3055500,0.008741677835528927,0.5646238831229592,81.3442851475307,,Monday
123,AIG,American International Group,2025-04-29,82.0,82.55000305175781,81.58000183105469,81.58000183105469,3331600,0.0008543841640848981,0.5148298106380205,81.46714237758091,,Tuesday
124,AIG,American International Group,2025-04-30,81.5199966430664,81.94999694824219,80.0,81.3499984741211,5777400,-0.005853699474799967,0.20897132407370847,81.77285657610211,,Wednesday
125,AIG,American International Group,2025-05-01,80.83999633789062,81.41000366210938,80.3499984741211,80.5999984741211,5974900,-0.00834151537264105,0.29776410460676295,81.65857042585101,,Thursday
126,AMD,AMD,2025-04-02,102.95999908447266,104.19000244140624,100.76000213623048,101.5199966430664,20794000,,1.4184421680677815,,,Wednesday
127,AMD,AMD,2025-04-03,93.8000030517578,99.4499969482422,93.63999938964844,97.79000091552734,50472500,-0.0889665512253901,-4.080169573999875,,,Thursday
128,AMD,AMD,2025-04-04,85.76000213623047,91.08000183105467,83.66999816894531,90.0999984741211,65847000,-0.0857142926860135,-4.816866161365338,,,Friday
129,AMD,AMD,2025-04-07,83.63999938964844,89.0,77.75,80.68000030517578,70515400,-0.024720180664342672,3.6688139232477996,,,Monday
130,AMD,AMD,2025-04-08,78.20999908447266,88.93000030517578,76.4800033569336,86.1500015258789,69910200,-0.06492109450980954,-9.216485549360232,,,Tuesday
131,AMD,AMD,2025-04-09,96.83999633789062,97.91000366210938,78.87000274658203,79.22000122070312,97827400,0.23820480081192907,22.24185161030109,,,Wednesday
132,AMD,AMD,2025-04-10,88.69999694824219,92.9499969482422,85.05999755859375,91.0,65210600,-0.08405617201023685,-2.527475881052541,89.98714229038784,,Thursday
133,AMD,AMD,2025-04-11,93.4000015258789,94.76000213623048,90.5,90.51000213623048,57892600,0.05298765207826617,3.193016596440426,88.62142835344586,,Friday
134,AMD,AMD,2025-04-14,94.5,97.37000274658205,93.4499969482422,97.11000061035156,36003000,0.011777285397755799,-2.687674383634332,88.72142791748047,,Monday
135,AMD,AMD,2025-04-15,95.29000091552734,96.8499984741211,94.62000274658205,94.66000366210938,28116500,0.008359798047908429,0.6655368994773713,90.08285631452289,,Tuesday
136,AMD,AMD,2025-04-16,88.29000091552734,90.47000122070312,85.30000305175781,87.61000061035156,62109000,-0.07345996361365725,0.7761674471389466,90.7471422467913,,Wednesday
137,AMD,AMD,2025-04-17,87.5,89.02999877929688,86.5199966430664,88.83999633789062,34693400,-0.008947795982958362,-1.5083255213047673,92.07428523472377,,Thursday
138,AMD,AMD,2025-04-21,85.55999755859375,86.13999938964844,83.75,86.0199966430664,33855400,-0.02217145647321428,-0.5347583148385698,90.46285683768136,,Monday
139,AMD,AMD,2025-04-22,86.26000213623047,87.16999816894531,85.16999816894531,86.12000274658203,35236700,0.00818144690989886,0.16256315046854067,90.11428615025112,,Tuesday
140,AMD,AMD,2025-04-23,90.38999938964844,93.73999786376952,90.12000274658205,91.87999725341795,41102600,0.04787847381333776,-1.621678176219241,89.68428584507534,,Wednesday
141,AMD,AMD,2025-04-24,94.47000122070312,94.75,90.37000274658205,91.58999633789062,33681900,0.04513775703733369,3.1444535407422514,89.68000030517578,,Thursday
142,AMD,AMD,2025-04-25,96.6500015258789,97.0999984741211,92.8499984741211,93.27999877929688,28575300,0.023076111749832817,3.612781722430715,89.87428610665458,,Friday
143,AMD,AMD,2025-04-28,96.38999938964844,97.48999786376952,94.2699966430664,95.58000183105467,30456700,-0.0026901410463077147,0.847455056577107,91.03142874581474,,Monday
144,AMD,AMD,2025-04-29,96.05999755859376,97.18000030517578,95.33000183105467,95.76000213623048,20700600,-0.0034236106768781305,0.3132784207089935,92.25428553989956,,Tuesday
145,AMD,AMD,2025-04-30,97.3499984741211,97.5500030517578,91.87000274658205,92.80999755859376,29730700,0.013429116680337971,4.891715370061387,93.93857138497489,,Wednesday
146,AMD,AMD,2025-05-01,96.6500015258789,100.0999984741211,96.4499969482422,99.2699966430664,29591500,-0.0071905183278279106,-2.6392618170502335,95.42285701206752,,Thursday
147,AMGN,Amgen,2025-04-02,305.70001220703125,306.760009765625,300.1000061035156,305.4100036621094,1912500,,0.09495712041008526,,,Wednesday
148,AMGN,Amgen,2025-04-03,309.8500061035156,314.8999938964844,306.70001220703125,311.17999267578125,3280300,0.013575380211872101,-0.42740105519937444,,,Thursday
149,AMGN,Amgen,2025-04-04,294.3900146484375,312.1099853515625,293.7200012207031,312.1099853515625,5253100,-0.049895081976900846,-5.677476381656012,,,Friday
150,AMGN,Amgen,2025-04-07,289.69000244140625,296.94000244140625,281.70001220703125,287.69000244140625,4923000,-0.0159652568808899,0.6951927362881994,,,Monday
151,AMGN,Amgen,2025-04-08,280.260009765625,294.010009765625,277.510009765625,289.25,4097200,-0.032552012828570454,-3.108034653197926,,,Tuesday
152,AMGN,Amgen,2025-04-09,291.0899963378906,291.5,267.3999938964844,268.9100036621094,6055700,0.038642639673503565,8.248109915483411,,,Wednesday
153,AMGN,Amgen,2025-04-10,281.4100036621094,288.5199890136719,269.6700134277344,287.9800109863281,4679100,-0.03325429522677559,-2.2814108874142174,293.1985778808594,,Thursday
154,AMGN,Amgen,2025-04-11,285.9800109863281,287.8999938964844,277.1000061035156,282.5,3467100,0.01623967614778188,1.231862296045354,290.38143484933033,,Friday
155,AMGN,Amgen,2025-04-14,293.9200134277344,295.17999267578125,285.2099914550781,286.7699890136719,2492700,0.02776418678362047,2.4932959123981484,288.105721609933,,Monday
156,AMGN,Amgen,2025-04-15,295.29998779296875,296.1700134277344,292.1400146484375,294.3099975585937,2593600,0.0046950677129500296,0.33637669212306026,288.2357177734375,,Tuesday
157,AMGN,Amgen,2025-04-16,282.6400146484375,294.75,281.0299987792969,294.739990234375,2656300,-0.04287156677231907,-4.105305010126278,287.22857666015625,,Wednesday
158,AMGN,Amgen,2025-04-17,277.2900085449219,278.67999267578125,268.5,277.0400085449219,4371800,-0.018928693129917407,0.09023967379767918,286.8042907714844,,Thursday
159,AMGN,Amgen,2025-04-21,273.67999267578125,278.25,270.3599853515625,277.2900085449219,1803600,-0.013018917948339204,-1.3018917948339241,284.317147391183,,Monday
160,AMGN,Amgen,2025-04-22,278.3999938964844,278.7300109863281,274.489990234375,275.70001220703125,2081000,0.017246424097558055,0.9793186688093541,283.88714599609375,,Tuesday
161,AMGN,Amgen,2025-04-23,277.8999938964844,283.6000061035156,276.4200134277344,279.9100036621094,2679500,-0.0017959770508684247,-0.7180914362929893,282.7328578404018,,Wednesday
162,AMGN,Amgen,2025-04-24,279.8399963378906,282.260009765625,274.4200134277344,278.4700012207031,2260500,0.006980937330026915,0.4919722451904978,280.721426827567,,Thursday
