,ticker,company_name,date,close,high,low,open,volume
1800,AMGN,Amgen,2024-07-22,328.34716796875,329.44175148374,324.9265795718244,325.669345453495,1733700
1801,AMGN,Amgen,2024-07-23,325.6790771484375,329.39287649063425,323.79287425571266,326.77366059239887,1458200
1802,AMGN,Amgen,2024-07-24,327.99530029296875,329.5296855801939,322.84488253269484,325.6888608607156,2459300
1803,AMGN,Amgen,2024-07-25,326.71502685546875,338.98029673010075,325.4640700776542,328.36668468733143,2435700
1804,AMGN,Amgen,2024-07-26,327.2525329589844,331.24973062053647,325.7181478186242,326.96910447107774,1515500
1805,AMGN,Amgen,2024-07-29,324.9656677246094,327.24278907436775,323.7831000221127,326.50002322158144,1611200
1806,AMGN,Amgen,2024-07-30,325.71820068359375,330.88818409443087,324.14474432930126,325.4445548034923,1584000
1807,AMGN,Amgen,2024-07-31,324.9265441894531,328.7771513801281,323.06965951264317,324.0274050713852,2120500
1808,AMGN,Amgen,2024-08-01,327.9171447753906,333.15554702304036,325.89410393286835,328.4644365262425,2387700
1809,AMGN,Amgen,2024-08-02,326.4120788574219,330.67317016347823,318.3395105873904,329.76427812629197,2106200
1810,AMGN,Amgen,2024-08-05,317.841064453125,325.7768244977528,314.117512165314,325.17089648821167,2974900
1811,AMGN,Amgen,2024-08-06,321.4864501953125,325.425012146276,316.17962904884405,317.85085225402594,2436500
1812,AMGN,Amgen,2024-08-07,305.40966796875,315.6714328125,299.63375674910543,313.70702828407286,4618400
1813,AMGN,Amgen,2024-08-08,317.3230895996094,317.7433261432607,305.6930954480945,306.8756333273869,2746700
1814,AMGN,Amgen,2024-08-09,315.1730041503906,317.6651650109167,312.0846979161741,316.4044255126544,1786400
1815,AMGN,Amgen,2024-08-12,312.739501953125,316.5510086681461,310.7164611418266,316.5510086681461,1828700
1816,AMGN,Amgen,2024-08-13,316.1112365722656,316.6487456610695,311.9283469275272,314.47911417371864,1632800
1817,AMGN,Amgen,2024-08-14,315.4075622558594,317.0005539937734,312.3094735330155,313.15972925682615,1656100
1818,AMGN,Amgen,2024-08-15,318.0072326660156,319.7370623557656,314.6354978701358,316.53148354880966,1886800
1819,AMGN,Amgen,2024-08-16,316.334228515625,319.66054518082734,315.4091571341959,318.50911632255156,1442500
1820,AMGN,Amgen,2024-08-19,322.760498046875,322.9671539799614,316.3047000430411,316.3538938256884,1214200
1821,AMGN,Amgen,2024-08-20,323.3312683105469,325.25030633686316,321.4319318233283,322.9081056796226,1352600
1822,AMGN,Amgen,2024-08-21,323.9217224121094,325.73249195199566,322.7014283822111,324.31536274115734,1138200
1823,AMGN,Amgen,2024-08-22,319.3751220703125,324.26617914522757,317.98751508975715,324.26617914522757,2172000
1824,AMGN,Amgen,2024-08-23,323.5772705078125,326.0277393287911,320.2116112123854,321.08745867756255,1771100
1825,AMGN,Amgen,2024-08-26,321.5893859863281,325.0141200597094,320.32971886154996,323.1934996755886,1769900
1826,AMGN,Amgen,2024-08-27,321.73699951171875,324.5909295755244,320.4084370585994,323.20335260468505,1444300
1827,AMGN,Amgen,2024-08-28,324.25634765625,325.2601651242887,320.2214963758508,320.7627481233674,1444200
1828,AMGN,Amgen,2024-08-29,325.7522277832031,328.960425333876,324.0201741136525,326.4017479092846,1294300
1829,AMGN,Amgen,2024-08-30,328.52740478515625,330.32835373947887,325.06332755408476,326.67729208073814,2173400
1830,AMGN,Amgen,2024-09-03,325.2601623535156,327.84839202855864,323.87255530227395,326.61824712846857,2120500
1831,AMGN,Amgen,2024-09-04,325.3880920410156,325.8407769408823,322.39637132846883,324.6893481360002,1622100
1832,AMGN,Amgen,2024-09-05,319.2077941894531,326.588662867894,316.7967284408614,325.64392008624645,1977400
1833,AMGN,Amgen,2024-09-06,315.4681701660156,321.7763562823244,313.9329518636039,319.54242414514584,2242400
1834,AMGN,Amgen,2024-09-09,320.7430725097656,322.60303597365686,315.0155106716118,317.39705436959264,1707800
1835,AMGN,Amgen,2024-09-10,323.7052307128906,324.00048349797,317.2691344512607,321.8058942634968,1408400
1836,AMGN,Amgen,2024-09-11,324.7385559082031,325.39789670305004,315.212291745797,322.6030113195551,1711000
1837,AMGN,Amgen,2024-09-12,324.8172912597656,327.100447353596,321.22527423455716,324.9747534075643,1590400
1838,AMGN,Amgen,2024-09-13,327.1693115234375,329.137543134268,321.953479735038,322.7506111347979,1397000
1839,AMGN,Amgen,2024-09-16,329.9346923828125,332.19814684458345,327.6318648775023,330.50546636638546,2360600
1840,AMGN,Amgen,2024-09-17,327.51373291015625,329.26545786858895,325.8210524983019,329.26545786858895,2014000
1841,AMGN,Amgen,2024-09-18,327.6318664550781,333.6152776900581,325.74235078291815,328.6258030547783,1366600
1842,AMGN,Amgen,2024-09-19,330.6137390136719,333.3200576600522,329.2949973170881,331.6765709403493,1626100
1843,AMGN,Amgen,2024-09-20,332.0210266113281,333.5857672858624,328.96041055019475,329.8264373460503,4068200
1844,AMGN,Amgen,2024-09-23,330.27911376953125,333.7825939081243,328.064853054961,333.61528099524355,1677500
1845,AMGN,Amgen,2024-09-24,325.66363525390625,330.0823058771638,325.25029337616786,327.8581944118006,2101000
1846,AMGN,Amgen,2024-09-25,307.8904724121094,324.2661746780759,307.20160933234104,323.7741167498846,4249500
1847,AMGN,Amgen,2024-09-26,314.0314025878906,314.70059421948156,308.3924074375837,308.69748097648056,2555700
1848,AMGN,Amgen,2024-09-27,317.544677734375,322.77033054791605,315.42880460928393,317.57420000885924,2432600
1849,AMGN,Amgen,2024-09-30,317.0919494628906,318.0957668187512,313.7262901820784,316.21610200151673,1966900
1850,AMGN,Amgen,2024-10-01,315.2320251464844,317.0821679191599,311.8860369566501,316.9345265018741,2097400
1851,AMGN,Amgen,2024-10-02,314.6513671875,315.57643847635285,311.15773794854186,312.58471792447057,2614400
1852,AMGN,Amgen,2024-10-03,312.4371337890625,314.6513946139926,310.4492004052223,312.0729856702708,1525300
1853,AMGN,Amgen,2024-10-04,314.5824890136719,315.6453209604668,311.4037838770272,313.6574176744089,1467800
1854,AMGN,Amgen,2024-10-07,312.4075927734375,315.12373213343426,310.90189670411525,314.9957922659701,1262300
1855,AMGN,Amgen,2024-10-08,312.6339111328125,314.86787329840234,311.4529901509729,314.10026414871544,1453300
1856,AMGN,Amgen,2024-10-09,317.2887878417969,317.85956180782904,309.7012632139441,311.630121828436,1379400
1857,AMGN,Amgen,2024-10-10,315.9110412597656,317.4462595959722,313.6869298096675,315.8519967108987,1254600
1858,AMGN,Amgen,2024-10-11,323.13446044921875,323.9414426917965,315.01550430744356,317.0821536955531,1567200
1859,AMGN,Amgen,2024-10-14,319.46368408203125,321.7566908428343,317.465930097462,320.4182776628056,1613300
1860,AMGN,Amgen,2024-10-15,319.9262390136719,322.1306490514575,318.8830785470173,320.85131037585,1956200
1861,AMGN,Amgen,2024-10-16,316.52117919921875,321.5401759386434,316.2161056945539,321.0185957500714,1776700
1862,AMGN,Amgen,2024-10-17,316.2259521484375,320.7430706042685,315.4091491575779,320.7430706042685,1635600
1863,AMGN,Amgen,2024-10-18,316.55072021484375,317.436418507692,314.1101020001914,315.5173805124929,1552100
1864,AMGN,Amgen,2024-10-21,311.7088317871094,316.6884553789008,310.8526558383814,315.07452106892845,1533200
1865,AMGN,Amgen,2024-10-22,314.5824890136719,315.9799167591399,308.99271796613283,310.2326835652546,2106500
1866,AMGN,Amgen,2024-10-23,309.8981018066406,313.4901189614525,308.7171807047923,310.9904861111478,1526300
1867,AMGN,Amgen,2024-10-24,310.675537109375,312.20090467366117,308.6482608478187,309.43554151980527,1326600
1868,AMGN,Amgen,2024-10-25,311.945068359375,314.1298068556457,309.8784189656865,313.4310629439784,1604400
1869,AMGN,Amgen,2024-10-28,312.1320495605469,315.0548749506168,310.8822031611763,313.00789708421195,1816000
1870,AMGN,Amgen,2024-10-29,310.9806213378906,314.1396249365916,309.81937179520514,311.97458799761023,1466500
1871,AMGN,Amgen,2024-10-30,310.5279235839844,312.85042257322107,305.69591115863284,306.99495128795115,2223600
1872,AMGN,Amgen,2024-10-31,315.07452392578125,318.26304956590855,310.63615197565906,312.6437566537692,2713500
1873,AMGN,Amgen,2024-11-01,314.14947509765625,316.5900933127184,311.87616979806955,313.62789487811546,1826700
1874,AMGN,Amgen,2024-11-04,311.87615966796875,315.48784804271304,309.61267517845994,315.48784804271304,2090100
1875,AMGN,Amgen,2024-11-05,314.2183532714844,314.44468069245363,308.04792776688475,311.13806590361116,1472300
1876,AMGN,Amgen,2024-11-06,316.6786804199219,320.22150385163775,313.1161854809982,319.8376842148189,2208600
1877,AMGN,Amgen,2024-11-07,316.7967224121094,317.83988276285083,313.48025695429646,316.88528923062546,2654700
1878,AMGN,Amgen,2024-11-08,320.1131896972656,323.03601485630384,316.17672645453837,317.357677440489,1978100
1879,AMGN,Amgen,2024-11-11,316.6983337402344,322.3766716420785,316.5014985481177,320.73321491595595,2457000
1880,AMGN,Amgen,2024-11-12,294.09320068359375,316.11771998474813,289.1332479911408,314.5136062148691,6680300
1881,AMGN,Amgen,2024-11-13,296.6518859863281,302.5467303522893,294.16207407237215,301.13945188632124,3725600
1882,AMGN,Amgen,2024-11-14,291.2294006347656,293.7389141094673,287.686577515255,293.17796085870464,3515600
1883,AMGN,Amgen,2024-11-15,279.1051025390625,286.86979158820543,275.1784896163382,286.86979158820543,5324700
1884,AMGN,Amgen,2024-11-18,276.52593994140625,279.1050785105667,274.3435593196543,277.1409662239907,3175900
1885,AMGN,Amgen,2024-11-19,277.7064208984375,279.3431913200015,273.3515889550558,275.44469461502126,3210300
1886,AMGN,Amgen,2024-11-20,285.56292724609375,286.1680542833435,276.32754252180615,278.84719475239973,4759200
1887,AMGN,Amgen,2024-11-21,287.57666015625,288.7769544259809,281.8628428758188,285.87044347143313,3553200
1888,AMGN,Amgen,2024-11-22,292.1695556640625,293.1119542161765,286.465637720114,288.5091259008015,3053200
1889,AMGN,Amgen,2024-11-25,291.643798828125,294.9371986518405,291.1478059729751,291.19739314928955,4695700
1890,AMGN,Amgen,2024-11-26,277.76593017578125,278.0932721421188,255.7339056148623,262.1024672351711,17010300
1891,AMGN,Amgen,2024-11-27,277.825439453125,280.4244371171448,275.7720218093839,276.76400749934567,6622800
1892,AMGN,Amgen,2024-11-29,280.6029968261719,281.36684520816067,275.41493086581573,277.2203218755123,2232800
1893,AMGN,Amgen,2024-12-02,275.8712463378906,280.12687373132286,274.67095204287233,279.81933029408384,4677800
1894,AMGN,Amgen,2024-12-03,276.0894775390625,279.1249514719113,274.2840562325178,274.780049100931,5468800
1895,AMGN,Amgen,2024-12-04,276.02996826171875,277.17074583523754,271.665206683555,273.59959103174134,4173900
1896,AMGN,Amgen,2024-12-05,272.1314392089844,276.8037139177765,270.96090328205673,274.780054498459,3187000
1897,AMGN,Amgen,2024-12-06,270.39544677734375,273.153165791939,269.30428673384995,272.8059950179187,3970200
1898,AMGN,Amgen,2024-12-09,275.4049987792969,277.7560000791437,270.0978691517558,270.9708214242562,3222100
1899,AMGN,Amgen,2024-12-10,273.5400695800781,275.67283288031774,270.17722336861453,275.63314497401956,2791400
1900,AMGN,Amgen,2024-12-11,271.21881103515625,274.0658051207211,268.4114745806161,273.78805033854405,4493500
1901,AMGN,Amgen,2024-12-12,271.8636169433594,273.6690383052264,269.9689204952026,271.61562050155356,3749200
1902,AMGN,Amgen,2024-12-13,268.451171875,271.87353473314556,267.85597438580055,270.77241483717626,2906300
1903,AMGN,Amgen,2024-12-16,264.36419677734375,270.50459086166705,264.08644198414504,268.4511731371256,3711100
1904,AMGN,Amgen,2024-12-17,263.8186340332031,268.09409038366005,262.68775569695964,263.33254040848254,4742500
1905,AMGN,Amgen,2024-12-18,256.7060546875,265.04865794196854,256.60685006427076,263.05475702516316,4093600
1906,AMGN,Amgen,2024-12-19,259.0967712402344,259.71179758713305,251.27000395267737,255.9323341442845,4725800
1907,AMGN,Amgen,2024-12-20,261.2691955566406,267.44924702306884,260.10855898063846,266.8441502839486,13687600
1908,AMGN,Amgen,2024-12-23,261.8842468261719,262.6778233437164,258.77932648034766,261.00136494787523,3025700
1909,AMGN,Amgen,2024-12-24,262.37030029296875,262.42981701589326,259.26538006406236,260.3764295289925,1520600
1910,AMGN,Amgen,2024-12-26,261.07080078125,262.60839684790307,259.6621979779705,260.1085733988679,1637300
1911,AMGN,Amgen,2024-12-27,260.5450439453125,261.38823786399024,258.4222102412433,259.007478184725,2157400
1912,AMGN,Amgen,2024-12-30,257.2218933105469,259.46379079678405,256.42831681837583,258.739630299751,3039300
1913,AMGN,Amgen,2024-12-31,258.5511779785156,259.44395909051553,256.77551502628086,258.6602818789479,1966200
1914,AMGN,Amgen,2025-01-02,257.2020568847656,261.46758338174914,256.23982952314816,260.0788094250337,2357400
1915,AMGN,Amgen,2025-01-03,259.12652587890625,259.97961911608473,257.70799348331684,257.9163020200459,2979700
1916,AMGN,Amgen,2025-01-06,256.517578125,259.09674699552573,254.98991167297305,256.97388306983885,4668200
1917,AMGN,Amgen,2025-01-07,259.95977783203125,263.0845268251287,257.2715049817223,258.1345277226442,3173700
1918,AMGN,Amgen,2025-01-08,262.092529296875,262.132217200706,257.73772788269116,259.87049105034845,2421500
1919,AMGN,Amgen,2025-01-10,260.12841796875,262.667898909227,258.4618590047489,258.69995615560657,2721800
1920,AMGN,Amgen,2025-01-13,268.0246276855469,268.32221129631756,259.1860311696317,260.0093660080987,3365900
1921,AMGN,Amgen,2025-01-14,264.95941162109375,269.4332469662069,262.78696031048287,269.4332469662069,2942300
1922,AMGN,Amgen,2025-01-15,266.7846374511719,270.63354682342276,266.4275068560449,267.1714961334748,3737500
1923,AMGN,Amgen,2025-01-16,267.2707214355469,268.1436737656133,265.0089950681037,266.7648292733975,2684500
1924,AMGN,Amgen,2025-01-17,269.9292297363281,274.7502962560612,267.6179162432379,274.7502962560612,3244000
1925,AMGN,Amgen,2025-01-21,272.60760498046875,274.28406334099355,268.11391068710424,269.95901994738136,3928500
1926,AMGN,Amgen,2025-01-22,271.24859619140625,272.8159204157401,269.88958050603367,270.47484848797495,3518300
1927,AMGN,Amgen,2025-01-23,275.65301513671875,275.7720485873924,270.1375765868112,271.2485958237704,2496000
1928,AMGN,Amgen,2025-01-24,273.2127380371094,275.1371626075238,271.30811201109634,274.0460024631764,2008600
1929,AMGN,Amgen,2025-01-27,280.682373046875,280.96012783900335,273.9666103127332,275.14707574752913,3493200
1930,AMGN,Amgen,2025-01-28,278.0535888671875,281.22795532217657,277.726246895399,277.88496824544865,2735500
1931,AMGN,Amgen,2025-01-29,279.42254638671875,280.7716627853372,277.0715449390197,277.7857759093463,2454900
1932,AMGN,Amgen,2025-01-30,281.7437744140625,283.40040389315664,279.382873820416,282.71593132180055,2556100
1933,AMGN,Amgen,2025-01-31,283.132568359375,284.39237928472255,279.72013517117296,279.9185141449517,3800400
1934,AMGN,Amgen,2025-02-03,286.5549011230469,287.2592024857605,281.12873819357526,284.61061764914683,4473500
1935,AMGN,Amgen,2025-02-04,286.7037048339844,288.1520257965866,282.23976904824224,283.2912715003769,3262400
1936,AMGN,Amgen,2025-02-05,305.3431396484375,305.74985744983707,287.19971130758216,288.36034798699103,5890600
1937,AMGN,Amgen,2025-02-06,295.3935241699219,307.0096691699053,294.73880992277714,307.0096691699053,4624500
1938,AMGN,Amgen,2025-02-07,291.1875,297.2088303806359,290.23517190152864,296.7624549654169,3388300
1939,AMGN,Amgen,2025-02-10,292.427490234375,294.50073683694853,288.34051375289965,294.50073683694853,2375600
1940,AMGN,Amgen,2025-02-11,294.2825012207031,295.5621713363554,286.0490011922079,288.2313819884363,3506900
1941,AMGN,Amgen,2025-02-12,292.6953125,293.8261907842131,290.2847943969174,291.4652598593493,2629900
1942,AMGN,Amgen,2025-02-13,294.5899963378906,295.95894145592587,291.19739190306404,295.1653347272816,2061700
1943,AMGN,Amgen,2025-02-14,291.1600036621094,295.1600036621094,290.45001220703125,294.75,2189300
1944,AMGN,Amgen,2025-02-18,292.79998779296875,293.3299865722656,289.0,291.760009765625,2162200
1945,AMGN,Amgen,2025-02-19,294.2699890136719,295.9700012207031,291.79998779296875,292.0,2806900
1946,AMGN,Amgen,2025-02-20,297.92999267578125,298.1300048828125,293.92999267578125,294.6700134277344,2319000
1947,AMGN,Amgen,2025-02-21,303.010009765625,305.3299865722656,297.19000244140625,299.2300109863281,3261400
1948,AMGN,Amgen,2025-02-24,309.7200012207031,313.75,304.3999938964844,305.2799987792969,4286600
1949,AMGN,Amgen,2025-02-25,315.6300048828125,318.29998779296875,310.29998779296875,311.79998779296875,4365700
1950,AMGN,Amgen,2025-02-26,306.3800048828125,313.6300048828125,305.54998779296875,311.95001220703125,2786900
1951,AMGN,Amgen,2025-02-27,305.82000732421875,311.0,303.1000061035156,305.29998779296875,3249100
1952,AMGN,Amgen,2025-02-28,308.05999755859375,308.6199951171875,303.5199890136719,308.510009765625,3173000
1953,AMGN,Amgen,2025-03-03,310.7799987792969,312.4800109863281,307.3399963378906,307.3399963378906,2970700
1954,AMGN,Amgen,2025-03-04,312.19000244140625,319.82000732421875,312.1000061035156,316.5299987792969,3820000
1955,AMGN,Amgen,2025-03-05,316.57000732421875,318.94000244140625,310.1400146484375,310.6300048828125,2629000
1956,AMGN,Amgen,2025-03-06,317.82000732421875,318.67999267578125,312.5,316.4200134277344,3076500
1957,AMGN,Amgen,2025-03-07,324.8599853515625,328.19000244140625,317.7799987792969,318.95001220703125,3944900
1958,AMGN,Amgen,2025-03-10,327.3599853515625,335.8800048828125,322.7699890136719,324.1300048828125,4120700
1959,AMGN,Amgen,2025-03-11,318.8900146484375,329.1000061035156,318.4200134277344,328.79998779296875,3080100
1960,AMGN,Amgen,2025-03-12,312.5,316.0199890136719,308.6400146484375,311.3900146484375,3182200
1961,AMGN,Amgen,2025-03-13,312.6400146484375,316.75,311.989990234375,313.6600036621094,2062700
1962,AMGN,Amgen,2025-03-14,313.7099914550781,314.510009765625,310.29998779296875,312.2300109863281,2396800
1963,AMGN,Amgen,2025-03-17,317.1700134277344,318.6600036621094,311.7900085449219,314.6400146484375,2292900
1964,AMGN,Amgen,2025-03-18,318.6499938964844,319.30999755859375,315.17999267578125,317.55999755859375,2549300
1965,AMGN,Amgen,2025-03-19,315.75,318.9200134277344,313.3999938964844,317.510009765625,1834300
1966,AMGN,Amgen,2025-03-20,315.0400085449219,315.989990234375,312.239990234375,314.17999267578125,2049700
1967,AMGN,Amgen,2025-03-21,316.0400085449219,316.489990234375,311.1600036621094,311.82000732421875,9995000
1968,AMGN,Amgen,2025-03-24,314.3800048828125,317.5799865722656,313.42999267578125,315.0,2439400
1969,AMGN,Amgen,2025-03-25,306.8599853515625,314.2200012207031,303.510009765625,313.9800109863281,2565300
1970,AMGN,Amgen,2025-03-26,305.7099914550781,309.0899963378906,304.3500061035156,306.44000244140625,2375200
1971,AMGN,Amgen,2025-03-27,305.7699890136719,307.57000732421875,304.2900085449219,306.2200012207031,1736900
1972,AMGN,Amgen,2025-03-28,306.95001220703125,308.1700134277344,304.7099914550781,307.44000244140625,1768400
1973,AMGN,Amgen,2025-03-31,311.54998779296875,315.0,305.54998779296875,307.5799865722656,3336200
1974,AMGN,Amgen,2025-04-01,306.9200134277344,312.6199951171875,305.0,310.5799865722656,3042300
1975,AMGN,Amgen,2025-04-02,305.70001220703125,306.760009765625,300.1000061035156,305.4100036621094,1912500
1976,AMGN,Amgen,2025-04-03,309.8500061035156,314.8999938964844,306.70001220703125,311.17999267578125,3280300
1977,AMGN,Amgen,2025-04-04,294.3900146484375,312.1099853515625,293.7200012207031,312.1099853515625,5253100
1978,AMGN,Amgen,2025-04-07,289.69000244140625,296.94000244140625,281.70001220703125,287.69000244140625,4923000
1979,AMGN,Amgen,2025-04-08,280.260009765625,294.010009765625,277.510009765625,289.25,4097200
1980,AMGN,Amgen,2025-04-09,291.0899963378906,291.5,267.3999938964844,268.9100036621094,6055700
1981,AMGN,Amgen,2025-04-10,281.4100036621094,288.5199890136719,269.6700134277344,287.9800109863281,4679100
1982,AMGN,Amgen,2025-04-11,285.9800109863281,287.8999938964844,277.1000061035156,282.5,3467100
1983,AMGN,Amgen,2025-04-14,293.9200134277344,295.17999267578125,285.2099914550781,286.7699890136719,2492700
1984,AMGN,Amgen,2025-04-15,295.29998779296875,296.1700134277344,292.1400146484375,294.30999755859375,2593600
1985,AMGN,Amgen,2025-04-16,282.6400146484375,294.75,281.0299987792969,294.739990234375,2656300
1986,AMGN,Amgen,2025-04-17,277.2900085449219,278.67999267578125,268.5,277.0400085449219,4371800
1987,AMGN,Amgen,2025-04-21,273.67999267578125,278.25,270.3599853515625,277.2900085449219,1803600
1988,AMGN,Amgen,2025-04-22,278.3999938964844,278.7300109863281,274.489990234375,275.70001220703125,2081000
1989,AMGN,Amgen,2025-04-23,277.8999938964844,283.6000061035156,276.4200134277344,279.9100036621094,2679500
1990,AMGN,Amgen,2025-04-24,279.8399963378906,282.260009765625,274.4200134277344,278.4700012207031,2260500
1991,AMGN,Amgen,2025-04-25,280.8399963378906,282.19000244140625,276.44000244140625,279.4700012207031,1994600
1992,AMT,American Tower,2024-04-29,169.38507080078125,169.93680600466672,167.65239627882153,167.71047211396214,2104800
1993,AMT,American Tower,2024-04-30,166.06492614746094,171.2532457917555,165.00016803955754,169.907768120551,3710600
1994,AMT,American Tower,2024-05-01,171.17579650878906,173.08269842611787,166.00684069889465,167.72982596885947,3877100
1995,AMT,American Tower,2024-05-02,173.88612365722656,173.94419949183026,169.7528877773515,172.30832789026135,3278100
1996,AMT,American Tower,2024-05-03,175.91888427734375,178.9679840627557,175.36713425271725,177.62250626820187,3130300
1997,AMT,American Tower,2024-05-06,172.966552734375,176.84810691678445,171.8340296652438,176.44156131017704,2297900
1998,AMT,American Tower,2024-05-07,175.47360229492188,175.63815542427562,173.4892608196912,174.21523832745484,2594800
1999,AMT,American Tower,2024-05-08,175.52198791503906,175.70590456362217,172.79230564247717,174.18618469484505,2014400
2000,AMT,American Tower,2024-05-09,180.40057373046875,181.73637712765017,176.13183702956655,176.79004957481195,2588000
2001,AMT,American Tower,2024-05-10,178.58078002929688,180.72967448349453,176.6545145262857,180.49735638005046,3158100
2002,AMT,American Tower,2024-05-13,179.07443237304688,180.26503122023786,177.18689401285422,179.42290212954774,1842700
2003,AMT,American Tower,2024-05-14,180.97166442871094,181.60083897455542,179.46161893259602,180.39087656327834,2008300
2004,AMT,American Tower,2024-05-15,185.8695831298828,188.03782623900975,185.02743927870372,185.02743927870372,2815200
2005,AMT,American Tower,2024-05-16,188.69606018066406,189.92538612518393,185.37591564626365,185.51143084541985,2616900
2006,AMT,American Tower,2024-05-17,188.27984619140625,189.29621768217055,187.0021334256273,189.29621768217055,2157300
2007,AMT,American Tower,2024-05-20,185.61790466308594,188.8412462364639,185.52111653409497,187.7861625791556,1733500
2008,AMT,American Tower,2024-05-21,187.91201782226562,188.10560886516066,184.18532747382423,185.3662520365488,1527300
2009,AMT,American Tower,2024-05-22,185.2113800048828,188.0185019237444,184.12725830935025,187.3893125489761,1681100
2010,AMT,American Tower,2024-05-23,180.62319946289062,185.4340113195627,180.53607094172634,183.70133682934673,1768800
2011,AMT,American Tower,2024-05-24,179.9746551513672,182.47201952572962,179.59714744187343,181.1555797338963,1257900
2012,AMT,American Tower,2024-05-28,179.1034698486328,181.69763686733313,178.94859111944652,180.58446261761134,1828300
2013,AMT,American Tower,2024-05-29,179.3842010498047,180.5070349842574,177.1772159405885,177.47729903665768,1977700
2014,AMT,American Tower,2024-05-30,184.66929626464844,184.90161435777063,179.4035376476006,180.42958337797197,2850400
2015,AMT,American Tower,2024-05-31,189.470458984375,190.87401257382754,185.0468288577685,185.73409407787244,7331900
2016,AMT,American Tower,2024-06-03,190.66104125976562,191.49349600331786,188.7444649041637,189.722109231455,2333200
2017,AMT,American Tower,2024-06-04,193.9908447265625,195.12336769934234,190.69006393296212,191.65803380064213,3236300
2018,AMT,American Tower,2024-06-05,191.8419647216797,194.45548060498695,191.36765413398595,193.84565481653058,1737100
2019,AMT,American Tower,2024-06-06,193.10032653808594,193.62302380115355,190.45775799632213,191.65804602602597,1865800
2020,AMT,American Tower,2024-06-07,188.037841796875,190.1867363203573,185.608242479807,189.5962740455257,2143300
2021,AMT,American Tower,2024-06-10,188.4831085205078,189.78987385184055,186.52780509964043,187.65065377855828,2874700
2022,AMT,American Tower,2024-06-11,187.07955932617188,190.0512194391699,186.95371850426903,188.48311282182468,2781800
2023,AMT,American Tower,2024-06-12,187.61195373535156,192.4711525331802,187.4473858366148,191.60965981826197,3331500
2024,AMT,American Tower,2024-06-13,190.47714233398438,191.1740819408919,187.77651243475555,187.80555035420582,1531300
2025,AMT,American Tower,2024-06-14,192.30226135253906,193.0049861344282,190.25264492325337,190.25264492325337,1933200
2026,AMT,American Tower,2024-06-17,187.6662139892578,190.30142414255494,187.5783771257668,190.1843083245669,1779700
2027,AMT,American Tower,2024-06-18,188.1542205810547,191.2774332352241,187.93949831489434,187.95902258254148,2407800
2028,AMT,American Tower,2024-06-20,189.51089477539062,189.97937301956892,186.92448740448918,187.23680126972312,2236300
2029,AMT,American Tower,2024-06-21,190.174560546875,191.65807727079834,188.28110865979477,189.44255687254932,2837000
2030,AMT,American Tower,2024-06-24,191.6776123046875,193.9419509462562,189.07168086483892,190.02816154973772,1792200
2031,AMT,American Tower,2024-06-25,188.05662536621094,192.69264884786318,187.5783924751914,191.6385766144121,1364400
2032,AMT,American Tower,2024-06-26,188.046875,188.622714355666,185.81183018077155,186.75855618914292,1828500
2033,AMT,American Tower,2024-06-27,190.63328552246094,190.721122389826,187.558861130807,188.61294821714665,1599300
2034,AMT,American Tower,2024-06-28,189.71585083007812,193.13186822500302,189.13999657937376,191.47264786191633,2393900
2035,AMT,American Tower,2024-07-01,189.36447143554688,191.2091200674049,187.02205078241357,189.73534316382054,1691700
2036,AMT,American Tower,2024-07-02,187.65647888183594,190.5552148207092,186.95375411528155,189.68657099714255,1913600
2037,AMT,American Tower,2024-07-03,190.11599731445312,190.3990470893281,187.85167357872155,188.43728250472563,1182600
2038,AMT,American Tower,2024-07-05,190.94558715820312,191.64831183756672,188.82765843302337,190.30142038667785,1018500
2039,AMT,American Tower,2024-07-08,191.462890625,192.65361786393632,189.84271882216487,190.4478520225013,1508800
2040,AMT,American Tower,2024-07-09,191.25794982910156,191.52146046118,188.11521248056633,190.85778419759103,1577100
2041,AMT,American Tower,2024-07-10,192.04849243164062,192.75121716601382,189.14975662551453,192.65361071687462,1576900
2042,AMT,American Tower,2024-07-11,202.2282257080078,202.4136690341261,195.20099294067433,196.26483477796407,2256000
2043,AMT,American Tower,2024-07-12,205.55641174316406,207.09850141600967,202.52103562555203,204.04360102863512,2238600
2044,AMT,American Tower,2024-07-15,203.828857421875,206.14199913555183,201.9646845098555,204.96102666722587,1585400
2045,AMT,American Tower,2024-07-16,205.10743713378906,206.14201490498544,202.13063390907277,205.39048691310586,1329400
2046,AMT,American Tower,2024-07-17,208.00616455078125,208.0647224633724,204.5803926303202,205.25383841042483,1759700
2047,AMT,American Tower,2024-07-18,205.59544372558594,209.31403522089317,204.6487177006005,205.75160809711332,1736300
2048,AMT,American Tower,2024-07-19,205.09768676757812,206.7861712201651,204.2973704247787,206.7861712201651,1404100
2049,AMT,American Tower,2024-07-22,204.3461456298828,207.33271830657173,203.23350061518198,204.93175453978986,1476200
2050,AMT,American Tower,2024-07-23,204.49256896972656,207.09850049692375,203.95576324854645,204.53160261642412,1123600
2051,AMT,American Tower,2024-07-24,204.3656768798828,207.7036120380173,203.56536056116585,205.20504173667595,1922800
2052,AMT,American Tower,2024-07-25,204.88296508789062,210.68043709360762,204.10215811974464,205.488083414193,1926600
