,date,close,high,low,open,volume,ticker,daily_return_pct,intraday_return_pct,7day_ma,30day_ma,day_of_week
80,2025-04-25,148.55999755859375,149.1999969482422,146.0800018310547,146.0800018310547,5144600,QCOM,0.009170510041145219,1.6976969444505088,140.50143214634485,146.45666732788087,Friday
81,2025-04-25,125.22000122070312,125.5,122.41000366210938,122.7300033569336,6205300,RTX,0.02664589626525604,2.0288420073842195,123.64000047956195,128.588666788737,Friday
82,2025-04-25,83.80999755859375,83.98999786376953,82.45999908447266,83.62999725341797,5798300,SBUX,-0.0005962682016918963,0.2152341397672647,82.16714259556362,90.20066680908204,Friday
83,2025-04-25,79.94000244140625,81.13999938964844,79.30000305175781,80.2300033569336,7781000,SCHW,0.007054739321802783,-0.3614619262037977,77.22142791748047,76.85166600545247,Friday
84,2025-04-25,90.43000030517578,91.33999633789062,90.1500015258789,91.05000305175781,3442800,SO,-0.0068094752971022965,-0.6809475297102271,90.9971433367048,90.10900014241537,Friday
85,2025-04-25,156.66000366210938,157.77000427246094,155.5399932861328,156.3300018310547,1421800,SPG,0.0029449854216041516,0.2110930897393063,151.78571428571428,157.04633280436198,Friday
86,2025-04-25,26.809999465942383,27.520000457763672,26.6299991607666,27.459999084472656,37044000,T,-0.026153331011444125,-2.367078077937074,26.998571395874023,27.007377433776856,Friday
87,2025-04-25,96.58000183105469,96.8499984741211,94.69000244140625,95.01000213623047,5271300,TGT,0.013324984838869458,1.6524572776801632,93.64142826625279,99.04199956258138,Friday
88,2025-04-25,424.239990234375,426.7200012207031,416.82000732421875,426.1199951171875,2698300,TMO,-0.00567199504749194,-0.44119142597274247,429.05857631138394,470.8423329671224,Friday
89,2025-04-25,232.77000427246094,243.80999755859375,230.63999938964844,243.14999389648438,13555100,TMUS,-0.1121748006137504,-4.268965611589727,255.394287109375,258.6003346761068,Friday
90,2025-04-25,284.95001220703125,286.8500061035156,259.6300048828125,261.69000244140625,167059300,TSLA,0.09803091011549903,8.888383029012749,249.08428955078125,253.62000122070313,Friday
91,2025-04-25,162.86000061035156,163.6999969482422,160.52000427246094,161.83999633789062,8382200,TXN,0.00450253318666527,0.6302547550306203,152.07142857142858,166.00599975585936,Friday
92,2025-04-25,418.6400146484375,423.55999755859375,412.0199890136719,423.55999755859375,9258200,UNH,-0.013223300769740765,-1.1615787464621556,451.7871355329241,514.0526631673177,Friday
93,2025-04-25,213.2899932861328,214.75999450683594,211.57000732421875,214.0,3454900,UNP,-0.010025545104223266,-0.3317788382556951,216.90428379603796,226.13799947102865,Friday
94,2025-04-25,97.91000366210938,98.6500015258789,97.11000061035156,98.04000091552734,4576600,UPS,-0.010210215583617122,-0.13259613647900334,96.82285635811942,104.7216667175293,Friday
95,2025-04-25,39.91999816894531,40.130001068115234,39.650001525878906,39.7599983215332,6432700,USB,-0.003245969303163898,0.40241412013706435,38.90142822265625,40.1707815806071,Friday
96,2025-04-25,335.1700134277344,336.3699951171875,332.1700134277344,334.760009765625,4451700,V,-0.001608465762378164,0.1224768939385652,331.0985674176897,334.5633290608724,Friday
97,2025-04-25,41.90999984741211,42.650001525878906,41.34000015258789,42.529998779296875,23353400,VZ,-0.021023160406633656,-1.4577920284036645,43.02714320591518,43.31414375305176,Friday
98,2025-04-25,69.7300033569336,70.19000244140625,69.0,69.06999969482422,17770700,WFC,0.0024440167381638567,0.9555576444556327,66.59428678240094,68.25233319600423,Friday
99,2025-04-25,95.08999633789062,96.47000122070312,94.36000061035156,95.80000305175781,15315300,WMT,-0.007825542869970725,-0.74113433324589,93.93714250837054,88.84336446126302,Friday
100,2025-04-25,108.56999969482422,108.76000213623047,107.41999816894531,108.13999938964844,11244900,XOM,-0.0005523111489526,0.39763298280260806,107.0471431187221,110.47333348592123,Friday
